ucs,dn,temp1,tempmax1,tempmin1,tempavg1,temp2,tempmax2,tempmin2,tempavg2,temp3,tempmax3,tempmin3,tempavg3,temp4,tempmax4,tempmin4,tempavg4,temp5,tempmax5,tempmin5,tempavg5,temp6,tempmax6,tempmin6,tempavg6,temp7,tempmax7,tempmin7,tempavg7,temp8,tempmax8,tempmin8,tempavg8,temp9,tempmax9,tempmin9,tempavg9,temp10,tempmax10,tempmin10,tempavg10,temp11,tempmax11,tempmin11,tempavg11,temp12,tempmax12,tempmin12,tempavg12,temp13,tempmax13,tempmin13,tempavg13,temp14,tempmax14,tempmin14,tempavg14,temp15,tempmax15,tempmin15,tempavg15,temp16,tempmax16,tempmin16,tempavg16,temp17,tempmax17,tempmin17,tempavg17,temp18,tempmax18,tempmin18,tempavg18,temp19,tempmax19,tempmin19,tempavg19,temp20,tempmax20,tempmin20,tempavg20,temp21,tempmax21,tempmin21,tempavg21,temp22,tempmax22,tempmin22,tempavg22,temp23,tempmax23,tempmin23,tempavg23,temp24,tempmax24,tempmin24,tempavg24,temp25,tempmax25,tempmin25,tempavg25,temp26,tempmax26,tempmin26,tempavg26,temp27,tempmax27,tempmin27,tempavg27,temp28,tempmax28,tempmin28,tempavg28,temp29,tempmax29,tempmin29,tempavg29,temp30,tempmax30,tempmin30,tempavg30,temp31,tempmax31,tempmin31,tempavg31,temp32,tempmax32,tempmin32,tempavg32,temp33,tempmax33,tempmin33,tempavg33,temp34,tempmax34,tempmin34,tempavg34,temp35,tempmax35,tempmin35,tempavg35,temp36,tempmax36,tempmin36,tempavg36,temp37,tempmax37,tempmin37,tempavg37,temp38,tempmax38,tempmin38,tempavg38,temp39,tempmax39,tempmin39,tempavg39,temp40,tempmax40,tempmin40,tempavg40,temp41,tempmax41,tempmin41,tempavg41,temp42,tempmax42,tempmin42,tempavg42,temp43,tempmax43,tempmin43,tempavg43,temp44,tempmax44,tempmin44,tempavg44,temp45,tempmax45,tempmin45,tempavg45,temp46,tempmax46,tempmin46,tempavg46,temp47,tempmax47,tempmin47,tempavg47,temp48,tempmax48,tempmin48,tempavg48,temp49,tempmax49,tempmin49,tempavg49,temp50,tempmax50,tempmin50,tempavg50,code
USCT2V0Y01,sys/chassis-4/blade-8/board/memarray-1/mem-11,30,30.33333,31,30,30,30,30,30,30,30.14286,31,30,30,30,30,30,29,29.66667,30,29,30,30.28571,31,30,30,30.16667,31,30,32,31.57143,32,31,29,29.22222,30,28,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.28571,31,30,30,30,30,30,29,29.11111,30,28,30,29.625,30,29,30,29.57143,30,29,30,30,30,30,28,29.6,30,28,30,29.85714,30,29,30,29.85714,30,29,30,30.42857,31,30,30,29.75,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.28571,31,30,30,30.42857,31,30,30,30,30,30,29,29.7,30,29,30,30,30,30,30,29.875,30,29,30,29.77778,30,29,28,29.28572,30,28,28,28.66667,30,28,29,29.125,30,28,29,29.125,30,28,29,29,30,27,29,28.77778,30,28,29,28.77778,30,28,30,29.1,30,28,29,28.66667,30,27,29,28.75,30,28,28,28.88889,30,28,28,28.75,30,28,30,29.33333,30,28,0
USCT2V0Y01,sys/chassis-4/blade-5/board/memarray-1/mem-7,31,30.65217,31,30,31,29.79167,31,28,31,30.08,31,28,31,30.26087,32,29,30,30.6087,31,30,31,29.5,31,28,32,31.04348,32,30,31,30.56,32,29,29,29.42308,31,28,31,29.52,31,28,31,29.44,31,28,31,29.44,31,27,29,29.44445,31,28,31,29.70833,31,28,30,29.65217,31,28,31,29.69231,31,28,29,29.42307,31,28,31,29.64,31,28,31,29.36,31,28,30,30,30,30,31,29.95834,31,29,32,30.44,32,29,31,31,31,31,31,29.88,31,28,30,30.17857,31,29,31,30.03704,31,29,30,29.72,31,28,31,29.92,31,29,30,29.6,30,29,30,29.76,30,29,30,29.56,30,29,30,29.48,30,28,30,29.8,30,29,31,30.07407,31,29,30,30.125,31,30,30,30.08,31,29,31,30.15385,31,30,30,29.84,31,29,31,30.15385,31,30,31,30,31,29,31,30.34615,31,30,31,30.30769,31,29,31,30.34615,31,30,30,30.07407,31,29,30,29.66667,30,29,31,29.96296,31,29,30,29.96,30,29,31,30.42308,31,29,31,30.44,31,29,31,30.5,31,29,0
USCT2V0Y01,sys/chassis-4/blade-5/board/memarray-1/mem-19,34,33.6087,35,32,35,33.95833,35,33,35,34.2,35,33,36,34.65217,36,34,34,33.78261,35,32,34,33.58334,35,32,37,35.21739,37,34,35,33.68,35,32,34,33.26923,35,32,35,33.64,35,32,35,34.04,35,33,35,33.92,35,33,34,33.55556,35,32,35,33.79167,35,32,35,33.73913,35,33,35,34.03846,35,33,35,33.88461,35,33,35,33.68,35,32,35,33.8,35,33,34,34,34,34,35,33.29166,35,32,35,34,35,33,35,34.24999,35,33,34,33.6,34,32,35,33.92857,35,32,35,33.55556,35,31,35,33.48,35,32,35,33.48,35,32,35,33.88,35,31,35,33.64,35,31,35,34,35,32,35,33.84,35,33,35,33.8,35,32,34,34.25926,35,34,35,34.375,35,34,35,34.32,35,33,35,34.46154,35,34,35,34.48,36,34,35,34.34615,35,34,35,34.36,35,34,35,34.53846,35,34,36,34.69231,36,34,35,34.46154,35,34,35,34.18519,35,33,35,34.11111,35,33,35,34.11111,35,33,34,34.36,35,33,36,34.5,36,34,35,34.08,35,34,35,34.36666,35,34,0
USCT2V0Y01,sys/chassis-4/blade-3/board/memarray-1/mem-19,35,34.66667,35,34,34,34.23809,35,34,35,34.63636,35,34,35,34.45,35,34,34,34.2,35,34,35,34.23809,35,34,34,34.2,35,34,36,36.54545,39,34,33,33.08696,34,32,34,34.18182,35,34,34,34.40909,35,34,35,34.31818,35,34,34,34.41666,35,34,35,34.36364,35,34,35,34.95238,35,34,34,33.79167,35,33,34,33.78261,34,33,34,33.63636,34,33,34,34,35,33,34,33.53334,35,32,34,34.04546,35,34,35,34.18182,35,33,35,35,35,35,35,34.27273,35,34,34,34.5,35,34,35,34.52,35,34,35,34.59091,35,34,35,34.45454,35,34,35,34.59091,35,34,35,34.65218,35,34,35,35.40909,36,35,35,34.45454,36,34,34,34.04546,35,34,34,34.11999,35,33,35,34.33333,35,34,35,34.47826,35,34,34,34.16666,35,34,35,34.5,35,34,34,33.66666,34,33,35,34.56522,35,34,35,34.26087,35,34,35,34.95652,35,34,34,34.16666,35,34,35,34.33334,35,34,34,34.125,35,34,35,34.29167,35,34,34,34.47826,35,34,35,34.83334,35,34,33,32.54545,33,32,32,33.4074,34,32,0
USCT2V0Y01,sys/chassis-3/blade-7/board/memarray-1/mem-16,29,29,29,29,29,29.03448,30,29,29,29.13334,30,29,30,29.33333,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29.75862,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29.51724,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29.4,30,29,29,29.03448,30,29,29,29,29,29,29,29,29,29,30,29.55172,30,29,29,29,29,29,29,29,29,29,29,29.06667,30,29,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29.72414,30,29,30,29.1,30,29,29,29,29,29,29,29,29,29,29,29.3,30,29,30,30,30,30,29,29,29,29,30,29.03333,30,29,29,29,29,29,29,29.89655,30,29,29,29,29,29,29,29,29,29,29,29.1,30,29,29,29.7,30,29,29,29,29,29,29,29,29,29,29,29.5,30,29,30,30,30,30,30,29.2,30,29,29,29,29,29,29,29,29,29,29,29,29,29,0
USCT2V0Y01,sys/chassis-3/blade-3/board/memarray-1/mem-20,35,35,35,35,35,35,35,35,35,35,35,35,35,34.95652,35,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.96,35,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.96,35,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.96428,35,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.92,35,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.71428,35,34,35,34.96296,35,34,35,34.92308,35,34,35,35,35,35,35,35,35,35,35,35,35,35,0
USCT2V0Y01,sys/chassis-3/blade-2/board/memarray-1/mem-19,29,29.31035,30,29,29,29.1,30,29,29,29,29,29,30,29.85714,30,29,30,29.13793,30,29,30,29.56667,30,29,29,29.06897,30,29,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,29,29,30,30,30,30,29,29,29,29,29,29,29,29,31,30.5,31,30,29,29,29,29,29,29,29,29,30,29.22222,30,29,30,29.96667,30,29,29,29,29,29,29,29.46667,30,29,29,29,29,29,30,30,30,30,29,29,29,29,30,30,30,30,29,29,29,29,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29.26666,30,29,30,29.5,30,29,29,29,29,29,30,30,30,30,29,29,29,29,30,29.5,30,29,29,29,29,29,30,30,30,30,29,29,29,29,30,29.66667,30,29,29,29,29,29,30,30,30,30,31,30.5,31,30,29,29,29,29,30,30,30,30,29,29.5,30,29,0
USCT2V0Y01,sys/chassis-3/blade-2/board/memarray-1/mem-17,31,30.6,31,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,30.04545,31,30,30,30,30,30,30,30,30,30,30,30.39131,31,30,31,30.77273,31,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30.95455,31,30,31,30.22727,31,30,30,30,30,30,30,30,30,30,30,30.24,31,30,31,30.90476,31,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30.78261,31,30,31,30.41667,31,30,30,30,30,30,30,30,30,30,0
USCT2V0Y01,sys/chassis-3/blade-2/board/memarray-1/mem-16,28,27.95,28,27,28,28,28,28,28,27.95455,28,27,28,27.94737,28,27,28,28,28,28,28,27.95238,28,27,28,28,28,28,28,27.95455,28,27,28,28,28,28,28,27.78261,28,27,28,28,28,28,28,27.90909,28,27,28,28,28,28,28,27.86364,28,27,27,27.85,28,27,28,28,28,28,28,27.86956,28,27,28,28.04545,29,28,28,27.81818,28,27,28,27.96667,28,27,28,27.61905,28,27,28,28.04545,29,28,28,27.95238,28,27,28,27.95455,28,27,28,27.88,28,27,28,28.04167,29,28,28,27.81818,28,27,28,27.95455,28,27,28,27.77273,28,27,28,28,28,28,28,27.86364,28,27,28,27.95455,28,27,28,27.90909,28,27,28,28,28,28,28,28,28,28,28,27.78261,28,27,28,27.86956,28,27,28,27.95455,28,27,28,28,28,28,28,28,28,28,28,28,28,28,28,27.95652,28,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0
USCT2V0Y01,sys/chassis-3/blade-2/board/memarray-1/mem-14,30,30.65,32,30,31,31.04762,32,30,30,30,30,30,30,30,30,30,30,30,30,30,32,31.19048,32,31,30,30,30,30,30,30,30,30,30,30,30,30,31,31.34782,32,31,30,30,30,30,30,30,30,30,30,30,30,30,31,31.22727,32,31,31,30.15,31,30,30,30,30,30,30,30,30,30,30,30.36364,32,30,31,31.04545,32,30,30,30.03333,31,30,30,30,30,30,30,30,30,30,31,31.33334,32,31,30,30,30,30,30,30,30,30,30,30,30,30,32,31.31818,32,31,30,30,30,30,30,30,30,30,30,30,30,30,30,31.27273,32,30,31,30.45455,32,30,30,30,30,30,30,30,30,30,30,30.09524,31,30,31,31.17391,32,31,30,30,30,30,30,30,30,30,30,30,30,30,31,31.52174,32,31,30,30,30,30,30,30,30,30,30,30,30,30,31,31.41667,32,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30.91666,32,30,31,30.86363,32,30,30,30,30,30,0
USCT2V0Y01,sys/chassis-3/blade-2/board/memarray-1/mem-13,28,28.8,29,28,29,28.95238,30,28,28,28.54545,29,28,29,28.94737,29,28,29,28.5,29,28,30,29.09524,30,29,28,28.3,29,28,29,28.95455,29,28,28,28.17391,29,28,29,29,29,29,28,28.18182,29,28,29,28.77273,29,28,28,28.25,29,28,29,29,29,29,29,28.4,29,28,28,28.65217,29,28,29,28.43478,29,28,29,28.81818,29,28,29,29,29,29,29,28.36667,29,28,29,28.52381,29,28,29,28.31818,29,28,29,29.09524,30,29,28,28.22727,29,28,29,28.92,29,28,29,28.375,29,28,29,29,29,29,28,28.09091,29,28,29,28.72727,29,28,29,28.18182,29,28,28,28.90909,29,28,29,28.54545,29,28,29,28.68182,29,28,29,28.8,29,28,29,28.57143,29,28,29,29.08696,30,29,28,28.13044,29,28,29,29,29,29,29,28.54167,29,28,29,29.08696,30,29,29,28.34783,29,28,29,29,29,29,28,28.58333,29,28,29,29.08333,30,29,29,28.54167,29,28,29,29,29,29,29,28.60869,29,28,29,28.91667,29,28,29,29.09091,30,29,28,28.62963,29,28,0
USCT2V0Y01,sys/chassis-3/blade-2/board/memarray-1/mem-1,28,28,28,28,29,28.09524,29,28,28,27.95455,28,27,28,27.94737,28,27,28,28,28,28,28,28.19048,29,28,28,27.85,28,27,28,27.90909,28,27,28,28,28,28,28,28,28,28,28,27.90909,28,27,28,27.90909,28,27,28,27.95833,28,27,28,28,28,28,28,27.85,28,27,28,27.91304,28,27,28,27.91304,28,27,28,28,28,28,28,28,28,28,28,27.9,28,27,28,27.80952,28,27,28,28,28,28,28,28,28,28,28,27.95455,28,27,28,27.96,28,27,28,28,28,28,28,28,28,28,28,27.86364,28,27,27,27.86364,28,27,28,28,28,28,28,28,28,28,28,27.90909,28,27,28,27.86364,28,27,28,28,28,28,28,28,28,28,28,28.04348,29,28,28,28,28,28,28,27.95455,28,27,28,28,28,28,28,28.17391,29,28,28,27.95652,28,27,28,28,28,28,28,28,28,28,28,28.08333,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28.04545,29,28,28,28,28,28,0
USCT2V0Y01,sys/chassis-3/blade-2/board/memarray-1/mem-11,28,28,28,28,28,28.23809,29,28,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28.85,29,28,29,28.43478,29,28,28,28,28,28,28,28,28,28,28,28.04545,29,28,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28.63636,29,28,29,28.59091,29,28,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,29,28.08333,29,28,28,28,28,28,28,28,28,28,28,28.59091,30,28,29,28.77778,29,28,0
USCT2V0Y01,sys/chassis-3/blade-2/board/memarray-1/mem-10,26,26,26,26,26,26.23809,27,26,27,27,27,27,26,26.05263,27,26,26,26,26,26,26,26,26,26,27,27,27,27,26,26.09091,27,26,26,26,26,26,26,26,26,26,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26.85,27,26,27,26.47826,27,26,26,26,26,26,26,26,26,26,26,26.09091,27,26,27,27,27,27,26,26.04762,27,26,26,26,26,26,26,26,26,26,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,26,26.09091,27,26,26,26,26,26,26,26,26,26,26,26.63636,27,26,27,26.59091,27,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,26,26.13636,27,26,26,26,26,26,26,26,26,26,27,27,27,27,26,26.04348,27,26,26,26,26,26,26,26,26,26,27,27,27,27,27,26.16667,27,26,26,26,26,26,26,26,26,26,26,26.68182,27,26,27,26.85185,27,26,0
USCT2V0Y01,sys/chassis-2/blade-8/board/memarray-1/mem-7,29,29.18182,30,29,29,28.33333,29,28,28,28.23077,29,28,29,28.7,29,28,29,29,30,28,29,28.75,30,28,28,28.09091,29,28,29,28.41667,29,28,28,29,30,28,29,28.53846,29,28,28,28,28,28,28,28.15384,29,28,28,28.2,29,28,29,29,29,29,28,28,28,28,28,28.35714,29,28,28,28.15384,29,28,29,29.08334,30,29,28,28.07692,29,28,28,28.15,29,28,28,28.5,29,28,29,28.92308,29,28,28,28.25,29,28,28,28.23077,29,28,28,28.1875,29,28,30,29.13333,30,28,29,29,30,28,28,28.15384,29,28,28,28.38462,29,28,29,28.69231,29,28,29,29.16667,30,29,28,28.33333,29,28,28,28.38462,29,28,28,28.66667,29,28,29,29.16667,30,29,29,28.53846,29,28,28,28.21429,29,28,28,28.16667,29,28,29,29.35714,30,29,28,28.15384,29,28,28,28.69231,29,28,28,28.30769,29,28,28,28.5,29,28,29,29.28571,30,29,29,28.64286,29,28,29,28.57143,29,28,28,28.46154,29,28,29,29.21429,30,29,28,28.61538,29,28,28,28.41176,29,28,0
USCT2V0Y01,sys/chassis-2/blade-8/board/memarray-1/mem-23,34,34,34,34,34,34,34,34,34,33.92308,34,33,35,35,35,35,34,34,34,34,34,34,34,34,34,33.90909,34,33,35,35,35,35,34,34,34,34,34,34,34,34,34,33.84615,34,33,34,34,34,34,35,34.93333,35,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,33.9,34,33,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,34,34.8125,35,34,35,34.33333,35,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,33.92308,34,33,34,34.76923,35,34,35,34.5,35,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,0
USCT2V0Y01,sys/chassis-2/blade-5/board/memarray-1/mem-5,30,30,30,30,30,30,30,30,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,30,30,30,30,30,30,30,30,30,29.66667,30,29,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30.81818,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,30,30.5,32,30,30,30,30,30,30,30,30,30,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,30.33333,31,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,0
USCT2V0Y01,sys/chassis-2/blade-1/board/memarray-1/mem-11,31,30.18182,31,29,30,30.41667,31,29,30,30.46154,31,29,31,30.3,31,29,30,30.54545,31,29,31,30.58333,31,29,31,30.63636,31,30,31,30.66667,31,30,31,30.28571,31,29,30,30.23077,31,29,30,30.41667,31,29,30,30.25,31,29,29,29.8,31,29,31,30.41667,31,29,31,30.18182,31,29,30,29.92857,31,29,30,30.15384,31,29,31,30.16667,31,29,30,30.30769,31,29,29,29.85,31,29,30,30,31,29,30,30.25,31,29,30,29.91667,31,29,31,30.38462,31,30,31,30.9375,31,30,31,30.4,31,29,30,29.92307,31,29,30,30,31,29,31,30.16667,31,29,30,30.30769,31,29,31,30.33333,31,29,31,30.08333,31,29,31,30.38461,31,29,30,30.33333,31,29,31,31,31,31,31,30.76923,31,30,30,29.92857,31,29,31,30.41667,31,29,30,30.57143,31,30,31,30.23077,31,29,30,30,31,29,31,30.23077,31,29,31,30.42857,31,29,31,30.42857,31,29,31,30.42857,31,29,31,30.07143,31,29,31,30.23077,31,29,31,30.71428,31,30,29,29.16667,30,29,30,30.17647,31,29,0
USCT2V0Y01,sys/chassis-1/blade-8/board/memarray-1/mem-19,41,41,41,41,42,42,42,42,40,40.5,41,40,42,42,42,42,41,41,41,41,40,40.75,41,40,41,41.66667,42,41,39,39.75,40,39,41,41,41,41,40,41,42,40,41,41,41,41,39,40.4,42,39,41,41,41,41,40,40.5,41,40,39,40,41,39,41,41,41,41,39,39.6,41,39,41,41.75,42,41,42,42,42,42,41,41,41,41,42,42,42,42,41,41.4,42,41,41,40.5,41,40,40,41,42,40,42,42,42,42,40,41.28571,42,40,40,40.2,41,40,40,41,42,40,40,40.8,42,40,40,41,42,40,41,41,41,41,41,41.75,42,41,42,42,42,42,41,41.42857,42,41,40,41,42,40,42,42,42,42,42,42,42,42,42,42,42,42,41,41,41,41,41,41.2,42,41,39,39.66666,41,39,39,39.8,41,39,41,41,41,41,40,41.14286,42,40,41,41.57143,42,41,39,40.85714,42,39,41,41,41,41,39,40.5,42,39,41,41,41,41,42,42,42,42,0
USCT2V0Y01,sys/chassis-1/blade-8/board/memarray-1/mem-17,38,38,38,38,39,39,39,39,36,36.75,37,36,39,39,39,39,38,38,38,38,37,37.25,38,37,38,38.66667,39,38,36,36,36,36,38,38,38,38,37,37.4,38,37,38,38,38,38,35,36.6,38,35,38,38,38,38,36,36.5,37,36,36,36.33333,37,36,38,38,38,38,35,35.8,37,35,38,38.75,39,38,39,39,39,39,38,38.08333,39,38,39,39,39,39,37,37.8,39,37,38,37.75,38,37,36,37.2,39,36,39,39,39,39,37,37.85714,39,37,37,36.8,38,36,36,37.2,39,36,37,37.4,38,37,36,37.2,39,36,38,38,38,38,38,38.25,39,38,39,38.6,39,38,38,38,38,38,37,37.5,38,37,39,39,39,39,39,39,39,39,39,39,39,39,38,38,38,38,37,37.6,38,37,35,36.16667,38,35,35,36,37,35,38,38,38,38,37,37.71428,39,37,37,38.14286,39,37,36,37.28571,39,36,38,38,38,38,34,36.66667,39,34,38,38,38,38,39,39,39,39,0
USCT2V0Y01,sys/chassis-1/blade-8/board/memarray-1/mem-16,37,37,37,37,38,38,38,38,36,36.5,37,36,38,38,38,38,37,37,37,37,37,37.25,38,37,38,38,38,38,36,36,36,36,38,37.83333,38,37,36,37,38,36,38,38,38,38,35,36.4,38,35,37,37,37,37,36,36.5,37,36,35,36,37,35,38,37.83333,38,37,35,35.6,37,35,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,37,37.8,39,37,37,37,37,37,36,37,38,36,38,38,38,38,36,37.28571,38,36,36,36.2,37,36,35,36.8,38,35,36,37,38,36,36,37.2,39,36,38,38,38,38,37,37.75,38,37,38,38,38,38,38,38,38,38,37,37.25,38,37,39,38.4,39,38,38,38,38,38,38,38,38,38,38,38,38,38,37,37.2,38,37,35,36.16667,38,35,35,35.8,37,35,38,38,38,38,36,37.14286,38,36,37,37.85714,39,37,36,37,38,36,38,37.6,38,37,34,36.33333,38,34,38,38,38,38,38,38.55555,39,38,0
USCT2V0Y01,sys/chassis-1/blade-8/board/memarray-1/mem-14,38,38,38,38,38,38.75,39,38,37,37,37,37,39,39,39,39,38,38,38,38,37,37.5,38,37,38,38,38,38,36,36.25,37,36,38,38,38,38,37,37.6,38,37,38,38,38,38,36,37.2,39,36,38,38,38,38,36,37,38,36,36,37,38,36,38,38,38,38,35,36.2,37,35,38,38,38,38,39,39,39,39,38,38,38,38,38,38,38,38,37,38.2,39,37,37,37,37,37,36,37.6,39,36,38,38.75,39,38,37,37.85714,39,37,37,37,38,36,36,37.4,39,36,37,37.6,39,37,36,37.8,39,36,38,38,38,38,38,38.25,39,38,38,38.2,39,38,38,38.14286,39,38,37,37.5,38,37,39,39,39,39,38,38.5,39,38,39,38.8,39,38,38,38,38,38,37,37.6,38,37,35,36.5,38,35,36,36.4,37,36,38,38,38,38,37,37.85714,39,37,37,38.28571,39,37,36,37.42857,39,36,38,38,38,38,35,37,39,35,38,38,38,38,38,38.88889,39,38,0
USCT2V0Y01,sys/chassis-1/blade-8/board/memarray-1/mem-13,39,39,39,39,40,40,40,40,38,38.25,39,38,40,40,40,40,39,39,39,39,38,38.75,39,38,39,39,39,39,37,37.25,38,37,39,39,39,39,38,38.6,39,38,39,39,39,39,37,38.4,40,37,39,39,39,39,38,38.5,39,38,37,38,39,37,39,39,39,39,37,37.6,39,37,39,39,39,39,40,40,40,40,39,39,39,39,40,39.5,40,39,39,39.4,40,39,38,38,38,38,38,39,40,38,39,39.875,40,39,38,39.14286,40,38,38,38,39,37,37,38.6,40,37,38,38.8,40,38,37,38.8,40,37,39,39,39,39,39,39.5,40,39,40,39.6,40,39,39,39,39,39,38,38.75,39,38,40,40,40,40,39,39.66666,40,39,40,39.8,40,39,39,39,39,39,38,38.8,39,38,36,37.5,39,36,37,37.6,39,37,39,39,39,39,38,38.85714,40,38,38,39.42857,40,38,37,38.71429,40,37,39,39,39,39,36,38.33333,40,36,39,39,39,39,39,39.77778,40,39,0
USCT2V0Y01,sys/chassis-1/blade-8/board/memarray-1/mem-1,35,35,35,35,36,36,36,36,34,34.5,35,34,36,36,36,36,35,35.33333,36,35,34,34.75,35,34,35,35.66667,36,35,33,33.25,34,33,35,35.66666,36,35,34,35,36,34,35,35.2,36,35,34,34.6,36,34,35,35,35,35,34,34.5,35,34,34,34.33333,35,34,36,35.83333,36,35,34,34.4,35,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35.4,36,35,35,35,35,35,34,35,36,34,36,36,36,36,34,35.14286,36,34,35,34.4,35,34,34,35,36,34,35,35.2,36,35,34,35,36,34,36,36,36,36,35,35.5,36,35,36,36,36,36,36,36,36,36,35,35.25,36,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35.2,36,35,33,34.33333,36,33,33,34.2,35,33,35,35.33334,36,35,34,34.85714,36,34,34,35.28571,36,34,34,34.85714,36,34,36,36,36,36,34,35.5,37,34,37,37,37,37,36,36.66667,37,36,0
USCT2V0Y01,sys/chassis-1/blade-8/board/memarray-1/mem-11,33,33,33,33,33,33,33,33,31,31.5,32,31,33,33.5,34,33,33,33,33,33,31,31.75,32,31,33,33,33,33,30,30.5,31,30,33,33,33,33,31,32,33,31,33,33,33,33,30,31,33,30,32,32.42857,33,32,30,31,32,30,31,31.33333,32,31,33,33,33,33,30,30.8,32,30,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,32,32.4,33,32,32,32,32,32,31,31.6,33,31,33,33,33,33,31,32.14286,33,31,32,31.4,32,31,31,31.6,33,31,32,32.2,33,32,31,32.2,34,31,33,33,33,33,32,32.5,33,32,33,33,33,33,33,33,33,33,32,32.25,33,32,33,33,33,33,33,33,33,33,33,33.2,34,33,33,33,33,33,32,32.2,33,32,30,31.16667,33,30,30,30.8,32,30,33,33,33,33,31,31.85714,33,31,31,32.28571,33,31,31,31.57143,33,30,33,33,33,33,30,32,34,30,34,34,34,34,34,34,34,34,0
